date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,lat,long
15/01/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/02/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/03/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/04/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,10.4,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/05/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,12.75,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/06/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,12,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/07/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,11.4,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/08/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,13,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/09/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,12,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/10/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,10.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/11/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/12/2010,Groundnuts (shelled) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/01/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/03/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,4.125,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/04/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,4,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/05/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,4.25,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/06/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,11,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/07/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.75,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/08/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,25,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/09/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,22.25,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/10/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,13.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/11/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/12/2011,Groundnuts (shelled) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/01/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/03/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,6.6,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/04/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,6.25,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/05/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/07/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.8,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/08/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,25,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/09/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,22.2,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/10/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/11/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,4.75,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/12/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/04/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,9,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/05/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,9.7,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/06/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,10.7,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/07/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,9.7,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/08/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,8.45,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/09/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,5.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/10/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,5.25,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/11/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,5.25,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/12/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,7,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/01/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,7,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/02/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,7,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/03/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/04/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,6,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/05/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,6,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/06/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,6,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/07/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/08/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,6.75,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/09/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,6.25,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/10/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,6,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/11/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,6,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/12/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,6,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/02/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,6.7,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/03/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,7,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/04/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,11.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/05/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,18.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/06/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,19,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/07/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,20.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,20.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/09/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,20.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,12.2,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/11/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,25,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/01/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,22,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/02/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,17.8,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/03/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,19.8,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/04/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,21.2,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/05/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,28.8,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/06/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,20.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/07/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,78,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/08/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,100,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/09/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,121.2,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/10/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,133.8,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/11/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,142.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/12/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,282.5,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/01/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,73.3,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/02/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,100,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/03/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,115,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/04/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,133,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/05/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,150,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/06/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,123,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/07/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,185,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/08/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,126,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/10/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,113,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/11/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,106,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/12/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,120,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/01/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,208,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/03/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,240,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/04/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,310,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/08/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,290,SSP,South Sudan,,2754,Aweil (Town),1384,119,15,5,5,1384_119_15_5,,8.76919,27.40028
15/09/2007,Millet (white) - Retail,3.5 KG,cereals and tubers,4.775,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/10/2007,Millet (white) - Retail,3.5 KG,cereals and tubers,4,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/11/2007,Millet (white) - Retail,3.5 KG,cereals and tubers,4.9,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/01/2008,Millet (white) - Retail,3.5 KG,cereals and tubers,4.275,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/02/2008,Millet (white) - Retail,3.5 KG,cereals and tubers,5.625,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/04/2008,Millet (white) - Retail,3.5 KG,cereals and tubers,8,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/05/2008,Millet (white) - Retail,3.5 KG,cereals and tubers,7.5,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/06/2008,Millet (white) - Retail,3.5 KG,cereals and tubers,7.5,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/07/2008,Millet (white) - Retail,3.5 KG,cereals and tubers,6.5,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/08/2008,Millet (white) - Retail,3.5 KG,cereals and tubers,8,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/12/2008,Millet (white) - Retail,3.5 KG,cereals and tubers,8,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/01/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,8.75,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/02/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,11,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/03/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,11,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/05/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,9.175,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/07/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,8.3,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/08/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,10.3,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/09/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,25.75,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/10/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,25.75,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/11/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,8.6,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/12/2009,Millet (white) - Retail,3.5 KG,cereals and tubers,8.6,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/01/2010,Millet (white) - Retail,3.5 KG,cereals and tubers,9.25,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/02/2010,Millet (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/03/2010,Millet (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/04/2010,Millet (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/06/2010,Millet (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/09/2010,Millet (white) - Retail,3.5 KG,cereals and tubers,11,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/10/2010,Millet (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/11/2010,Millet (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/12/2010,Millet (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/01/2011,Millet (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/02/2011,Millet (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/03/2011,Millet (white) - Retail,3.5 KG,cereals and tubers,9.875,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/02/2012,Millet (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/03/2012,Millet (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/04/2013,Millet (white) - Retail,3.5 KG,cereals and tubers,13.5,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/05/2013,Millet (white) - Retail,3.5 KG,cereals and tubers,13.5,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/06/2013,Millet (white) - Retail,3.5 KG,cereals and tubers,17,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/07/2013,Millet (white) - Retail,3.5 KG,cereals and tubers,18,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/08/2013,Millet (white) - Retail,3.5 KG,cereals and tubers,17.25,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/09/2013,Millet (white) - Retail,3.5 KG,cereals and tubers,16.5,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/10/2013,Millet (white) - Retail,3.5 KG,cereals and tubers,15,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/11/2013,Millet (white) - Retail,3.5 KG,cereals and tubers,15,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/12/2013,Millet (white) - Retail,3.5 KG,cereals and tubers,15,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/01/2014,Millet (white) - Retail,3.5 KG,cereals and tubers,25,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/02/2014,Millet (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/03/2014,Millet (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/04/2014,Millet (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/05/2014,Millet (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/02/2016,Millet (white) - Retail,3.5 KG,cereals and tubers,50,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/07/2016,Millet (white) - Retail,3.5 KG,cereals and tubers,190,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/08/2016,Millet (white) - Retail,3.5 KG,cereals and tubers,250,SSP,South Sudan,,2754,Aweil (Town),1384,146,15,47,1,1384_146_15_47,,8.76919,27.40028
15/02/2010,Sesame - Retail,3.5 KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/03/2010,Sesame - Retail,3.5 KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/04/2010,Sesame - Retail,3.5 KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/05/2010,Sesame - Retail,3.5 KG,pulses and nuts,10.25,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/06/2010,Sesame - Retail,3.5 KG,pulses and nuts,11,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/07/2010,Sesame - Retail,3.5 KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/08/2010,Sesame - Retail,3.5 KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/09/2010,Sesame - Retail,3.5 KG,pulses and nuts,10,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/10/2010,Sesame - Retail,3.5 KG,pulses and nuts,9,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/11/2010,Sesame - Retail,3.5 KG,pulses and nuts,7.1875,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
15/12/2010,Sesame - Retail,3.5 KG,pulses and nuts,5.6,SSP,South Sudan,,2754,Aweil (Town),1384,156,15,47,5,1384_156_15_47,,8.76919,27.40028
